t;vs;xq;vq
11.943; 0.167; 0.036315; 1.81479330732001E-001
11.944; 0.167; 0.036300; 1.81532433393429E-001
11.945; 0.167; 0.036286; 1.81585501682143E-001
11.946; 0.167; 0.036271; 1.81638535497394E-001
11.947; 0.167; 0.036256; 1.81691534738509E-001
11.948; 0.167; 0.036241; 1.81744499304894E-001
11.949; 0.167; 0.036226; 1.81797429096030E-001
11.950; 0.167; 0.036210; 1.81850324011480E-001
11.951; 0.167; 0.036195; 1.81903183950883E-001
11.952; 0.167; 0.036180; 1.81956008813956E-001
11.953; 0.167; 0.036165; 1.82008798500495E-001
11.954; 0.167; 0.036149; 1.82061552910377E-001
11.955; 0.167; 0.036134; 1.82114271943555E-001
11.956; 0.167; 0.036119; 1.82166955500063E-001
11.957; 0.167; 0.036103; 1.82219603480013E-001
11.958; 0.167; 0.036088; 1.82272215783599E-001
11.959; 0.167; 0.036072; 1.82324792311093E-001
11.960; 0.167; 0.036056; 1.82377332962847E-001
11.961; 0.167; 0.036041; 1.82429837639292E-001
11.962; 0.167; 0.036025; 1.82482306240943E-001
11.963; 0.167; 0.036009; 1.82534738668393E-001
11.964; 0.167; 0.035993; 1.82587134822314E-001
11.965; 0.167; 0.035977; 1.82639494603463E-001
11.966; 0.167; 0.035961; 1.82691817912676E-001
11.967; 0.167; 0.035945; 1.82744104650869E-001
11.968; 0.167; 0.035929; 1.82796354719041E-001
11.969; 0.167; 0.035913; 1.82848568018274E-001
11.970; 0.167; 0.035897; 1.82900744449728E-001
11.971; 0.167; 0.035881; 1.82952883914649E-001
11.972; 0.167; 0.035864; 1.83004986314363E-001
11.973; 0.167; 0.035848; 1.83057051550278E-001
11.974; 0.167; 0.035832; 1.83109079523887E-001
11.975; 0.167; 0.035815; 1.83161070136764E-001
11.976; 0.167; 0.035799; 1.83213023290565E-001
11.977; 0.167; 0.035782; 1.83264938887031E-001
11.978; 0.167; 0.035765; 1.83316816827985E-001
11.979; 0.167; 0.035749; 1.83368657015336E-001
11.980; 0.167; 0.035732; 1.83420459351073E-001
11.981; 0.167; 0.035715; 1.83472223737271E-001
11.982; 0.167; 0.035699; 1.83523950076090E-001
11.983; 0.167; 0.035682; 1.83575638269772E-001
11.984; 0.167; 0.035665; 1.83627288220644E-001
11.985; 0.167; 0.035648; 1.83678899831119E-001
11.986; 0.167; 0.035631; 1.83730473003694E-001
11.987; 0.167; 0.035614; 1.83782007640949E-001
11.988; 0.167; 0.035597; 1.83833503645553E-001
11.989; 0.167; 0.035579; 1.83884960920258E-001
11.990; 0.167; 0.035562; 1.83936379367901E-001
11.991; 0.167; 0.035545; 1.83987758891406E-001
11.992; 0.167; 0.035528; 1.84039099393782E-001
11.993; 0.167; 0.035510; 1.84090400778125E-001
11.994; 0.167; 0.035493; 1.84141662947616E-001
11.995; 0.167; 0.035475; 1.84192885805524E-001
11.996; 0.167; 0.035458; 1.84244069255204E-001
11.997; 0.167; 0.035440; 1.84295213200097E-001
11.998; 0.167; 0.035423; 1.84346317543731E-001
11.999; 0.167; 0.035405; 1.84397382189723E-001
12.000; 0.167; 0.035387; 1.84448407041775E-001
12.001; 0.167; 0.035369; 1.84499392003678E-001
12.002; 0.167; 0.035352; 1.84550336979311E-001
12.003; 0.167; 0.035334; 1.84601241872638E-001
12.004; 0.167; 0.035316; 1.84652106587716E-001
12.005; 0.167; 0.035298; 1.84702931028685E-001
12.006; 0.167; 0.035280; 1.84753715099776E-001
12.007; 0.167; 0.035262; 1.84804458705311E-001
12.008; 0.167; 0.035244; 1.84855161749695E-001
12.009; 0.167; 0.035225; 1.84905824137427E-001
12.010; 0.167; 0.035207; 1.84956445773093E-001
12.011; 0.167; 0.035189; 1.85007026561368E-001
12.012; 0.167; 0.035171; 1.85057566407018E-001
12.013; 0.167; 0.035152; 1.85108065214898E-001
12.014; 0.167; 0.035134; 1.85158522889951E-001
12.015; 0.167; 0.035115; 1.85208939337213E-001
12.016; 0.167; 0.035097; 1.85259314461808E-001
12.017; 0.167; 0.035078; 1.85309648168952E-001
12.018; 0.167; 0.035059; 1.85359940363950E-001
12.019; 0.167; 0.035041; 1.85410190952198E-001
12.020; 0.167; 0.035022; 1.85460399839185E-001
12.021; 0.167; 0.035003; 1.85510566930489E-001
12.022; 0.167; 0.034984; 1.85560692131779E-001
12.023; 0.167; 0.034965; 1.85610775348817E-001
12.024; 0.167; 0.034947; 1.85660816487455E-001
12.025; 0.167; 0.034928; 1.85710815453637E-001
12.026; 0.167; 0.034908; 1.85760772153402E-001
12.027; 0.167; 0.034889; 1.85810686492876E-001
12.028; 0.167; 0.034870; 1.85860558378281E-001
12.029; 0.167; 0.034851; 1.85910387715931E-001
12.030; 0.167; 0.034832; 1.85960174412232E-001
12.031; 0.167; 0.034813; 1.86009918373682E-001
12.032; 0.167; 0.034793; 1.86059619506874E-001
12.033; 0.167; 0.034774; 1.86109277718493E-001
12.034; 0.167; 0.034754; 1.86158892915317E-001
12.035; 0.167; 0.034735; 1.86208465004219E-001
12.036; 0.167; 0.034715; 1.86257993892164E-001
12.037; 0.167; 0.034696; 1.86307479486212E-001
12.038; 0.167; 0.034676; 1.86356921693516E-001
12.039; 0.167; 0.034656; 1.86406320421325E-001
12.040; 0.167; 0.034637; 1.86455675576981E-001
12.041; 0.167; 0.034617; 1.86504987067920E-001
12.042; 0.167; 0.034597; 1.86554254801675E-001
12.043; 0.167; 0.034577; 1.86603478685872E-001
12.044; 0.167; 0.034557; 1.86652658628232E-001
12.045; 0.167; 0.034537; 1.86701794536573E-001
12.046; 0.167; 0.034517; 1.86750886318807E-001
12.047; 0.167; 0.034497; 1.86799933882942E-001
12.048; 0.167; 0.034477; 1.86848937137082E-001
12.049; 0.167; 0.034457; 1.86897895989426E-001
12.050; 0.167; 0.034437; 1.86946810348270E-001
12.051; 0.167; 0.034416; 1.86995680122006E-001
12.052; 0.167; 0.034396; 1.87044505219123E-001
12.053; 0.167; 0.034376; 1.87093285548206E-001
12.054; 0.167; 0.034355; 1.87142021017936E-001
12.055; 0.167; 0.034335; 1.87190711537094E-001
12.056; 0.167; 0.034314; 1.87239357014554E-001
12.057; 0.167; 0.034294; 1.87287957359291E-001
12.058; 0.167; 0.034273; 1.87336512480374E-001
12.059; 0.167; 0.034252; 1.87385022286973E-001
12.060; 0.167; 0.034232; 1.87433486688354E-001
12.061; 0.167; 0.034211; 1.87481905593881E-001
12.062; 0.167; 0.034190; 1.87530278913017E-001
12.063; 0.167; 0.034169; 1.87578606555322E-001
12.064; 0.167; 0.034148; 1.87626888430455E-001
12.065; 0.167; 0.034127; 1.87675124448175E-001
12.066; 0.167; 0.034106; 1.87723314518338E-001
12.067; 0.167; 0.034085; 1.87771458550900E-001
12.068; 0.167; 0.034064; 1.87819556455916E-001
12.069; 0.167; 0.034043; 1.87867608143539E-001
12.070; 0.167; 0.034022; 1.87915613524024E-001
12.071; 0.167; 0.034000; 1.87963572507724E-001
12.072; 0.167; 0.033979; 1.88011485005091E-001
12.073; 0.167; 0.033958; 1.88059350926680E-001
12.074; 0.167; 0.033936; 1.88107170183142E-001
12.075; 0.167; 0.033915; 1.88154942685233E-001
12.076; 0.167; 0.033893; 1.88202668343805E-001
12.077; 0.167; 0.033872; 1.88250347069814E-001
12.078; 0.167; 0.033850; 1.88297978774316E-001
12.079; 0.167; 0.033829; 1.88345563368465E-001
12.080; 0.167; 0.033807; 1.88393100763521E-001
12.081; 0.167; 0.033785; 1.88440590870843E-001
12.082; 0.167; 0.033764; 1.88488033601889E-001
12.083; 0.167; 0.033742; 1.88535428868224E-001
12.084; 0.167; 0.033720; 1.88582776581510E-001
12.085; 0.167; 0.033698; 1.88630076653513E-001
12.086; 0.167; 0.033676; 1.88677328996101E-001
12.087; 0.167; 0.033654; 1.88724533521244E-001
12.088; 0.167; 0.033632; 1.88771690141016E-001
12.089; 0.167; 0.033610; 1.88818798767591E-001
12.090; 0.167; 0.033588; 1.88865859313247E-001
12.091; 0.167; 0.033565; 1.88912871690365E-001
12.092; 0.167; 0.033543; 1.88959835811430E-001
12.093; 0.167; 0.033521; 1.89006751589028E-001
12.094; 0.167; 0.033499; 1.89053618935851E-001
12.095; 0.167; 0.033476; 1.89100437764692E-001
12.096; 0.167; 0.033454; 1.89147207988450E-001
12.097; 0.167; 0.033431; 1.89193929520127E-001
12.098; 0.167; 0.033409; 1.89240602272828E-001
12.099; 0.167; 0.033386; 1.89287226159765E-001
12.100; 0.167; 0.033364; 1.89333801094251E-001
12.101; 0.167; 0.033341; 1.89380326989706E-001
12.102; 0.167; 0.033318; 1.89426803759654E-001
12.103; 0.167; 0.033295; 1.89473231317723E-001
12.104; 0.167; 0.033273; 1.89519609577648E-001
12.105; 0.167; 0.033250; 1.89565938453266E-001
12.106; 0.167; 0.033227; 1.89612217858524E-001
12.107; 0.167; 0.033204; 1.89658447707469E-001
12.108; 0.167; 0.033181; 1.89704627914258E-001
12.109; 0.167; 0.033158; 1.89750758393152E-001
12.110; 0.167; 0.033135; 1.89796839058518E-001
12.111; 0.167; 0.033112; 1.89842869824829E-001
12.112; 0.167; 0.033088; 1.89888850606666E-001
12.113; 0.167; 0.033065; 1.89934781318714E-001
12.114; 0.167; 0.033042; 1.89980661875765E-001
12.115; 0.167; 0.033019; 1.90026492192721E-001
12.116; 0.167; 0.032995; 1.90072272184585E-001
12.117; 0.167; 0.032972; 1.90118001766473E-001
12.118; 0.167; 0.032948; 1.90163680853605E-001
12.119; 0.167; 0.032925; 1.90209309361309E-001
12.120; 0.167; 0.032901; 1.90254887205020E-001
12.121; 0.167; 0.032878; 1.90300414300281E-001
12.122; 0.167; 0.032854; 1.90345890562745E-001
12.123; 0.167; 0.032831; 1.90391315908169E-001
12.124; 0.167; 0.032807; 1.90436690252421E-001
12.125; 0.167; 0.032783; 1.90482013511478E-001
12.126; 0.167; 0.032759; 1.90527285601422E-001
12.127; 0.167; 0.032735; 1.90572506438446E-001
12.128; 0.167; 0.032711; 1.90617675938853E-001
12.129; 0.167; 0.032687; 1.90662794019052E-001
12.130; 0.167; 0.032663; 1.90707860595562E-001
12.131; 0.167; 0.032639; 1.90752875585013E-001
12.132; 0.167; 0.032615; 1.90797838904143E-001
12.133; 0.167; 0.032591; 1.90842750469799E-001
12.134; 0.167; 0.032567; 1.90887610198938E-001
12.135; 0.167; 0.032543; 1.90932418008628E-001
12.136; 0.167; 0.032519; 1.90977173816046E-001
12.137; 0.167; 0.032494; 1.91021877538479E-001
12.138; 0.167; 0.032470; 1.91066529093325E-001
12.139; 0.167; 0.032446; 1.91111128398091E-001
12.140; 0.167; 0.032421; 1.91155675370397E-001
12.141; 0.167; 0.032397; 1.91200169927972E-001
12.142; 0.167; 0.032372; 1.91244611988656E-001
12.143; 0.167; 0.032347; 1.91289001470400E-001
12.144; 0.167; 0.032323; 1.91333338291268E-001
12.145; 0.167; 0.032298; 1.91377622369433E-001
12.146; 0.167; 0.032273; 1.91421853623180E-001
12.147; 0.167; 0.032249; 1.91466031970906E-001
12.148; 0.167; 0.032224; 1.91510157331121E-001
12.149; 0.167; 0.032199; 1.91554229622446E-001
12.150; 0.167; 0.032174; 1.91598248763612E-001
12.151; 0.167; 0.032149; 1.91642214673466E-001
12.152; 0.167; 0.032124; 1.91686127270965E-001
12.153; 0.167; 0.032099; 1.91729986475178E-001
12.154; 0.167; 0.032074; 1.91773792205290E-001
12.155; 0.167; 0.032049; 1.91817544380595E-001
12.156; 0.167; 0.032024; 1.91861242920503E-001
12.157; 0.167; 0.031999; 1.91904887744534E-001
12.158; 0.167; 0.031973; 1.91948478772324E-001
12.159; 0.167; 0.031948; 1.91992015923622E-001
12.160; 0.167; 0.031923; 1.92035499118289E-001
12.161; 0.167; 0.031898; 1.92078928276302E-001
12.162; 0.167; 0.031872; 1.92122303317750E-001
12.163; 0.167; 0.031847; 1.92165624162836E-001
12.164; 0.167; 0.031821; 1.92208890731878E-001
12.165; 0.167; 0.031796; 1.92252102945309E-001
12.166; 0.167; 0.031770; 1.92295260723675E-001
12.167; 0.167; 0.031744; 1.92338363987637E-001
12.168; 0.167; 0.031719; 1.92381412657971E-001
12.169; 0.167; 0.031693; 1.92424406655569E-001
12.170; 0.167; 0.031667; 1.92467345901434E-001
12.171; 0.167; 0.031641; 1.92510230316689E-001
12.172; 0.167; 0.031616; 1.92553059822570E-001
12.173; 0.167; 0.031590; 1.92595834340429E-001
12.174; 0.167; 0.031564; 1.92638553791732E-001
12.175; 0.167; 0.031538; 1.92681218098064E-001
12.176; 0.167; 0.031512; 1.92723827181122E-001
12.177; 0.167; 0.031486; 1.92766380962722E-001
12.178; 0.167; 0.031460; 1.92808879364795E-001
12.179; 0.167; 0.031434; 1.92851322309388E-001
12.180; 0.167; 0.031407; 1.92893709718665E-001
12.181; 0.167; 0.031381; 1.92936041514907E-001
12.182; 0.167; 0.031355; 1.92978317620511E-001
12.183; 0.167; 0.031329; 1.93020537957991E-001
12.184; 0.167; 0.031302; 1.93062702449978E-001
12.185; 0.167; 0.031276; 1.93104811019221E-001
12.186; 0.167; 0.031249; 1.93146863588584E-001
12.187; 0.167; 0.031223; 1.93188860081051E-001
12.188; 0.167; 0.031196; 1.93230800419723E-001
12.189; 0.167; 0.031170; 1.93272684527817E-001
12.190; 0.167; 0.031143; 1.93314512328670E-001
12.191; 0.167; 0.031117; 1.93356283745736E-001
12.192; 0.167; 0.031090; 1.93397998702587E-001
12.193; 0.167; 0.031063; 1.93439657122913E-001
12.194; 0.167; 0.031036; 1.93481258930524E-001
12.195; 0.167; 0.031009; 1.93522804049347E-001
12.196; 0.167; 0.030983; 1.93564292403428E-001
12.197; 0.167; 0.030956; 1.93605723916932E-001
12.198; 0.167; 0.030929; 1.93647098514143E-001
12.199; 0.167; 0.030902; 1.93688416119464E-001
12.200; 0.167; 0.030875; 1.93729676657418E-001
12.201; 0.167; 0.030848; 1.93770880052645E-001
12.202; 0.167; 0.030821; 1.93812026229907E-001
12.203; 0.167; 0.030793; 1.93853115114084E-001
12.204; 0.167; 0.030766; 1.93894146630178E-001
12.205; 0.167; 0.030739; 1.93935120703308E-001
12.206; 0.167; 0.030712; 1.93976037258715E-001
