t;vs;xq;vq
 0.499; 0.058; 0.016786; 5.99258283525066E-003
 0.500; 0.058; 0.016838; 6.02491775001267E-003
 0.501; 0.058; 0.016889; 6.05735050267105E-003
 0.502; 0.058; 0.016941; 6.08988113319903E-003
 0.503; 0.058; 0.016992; 6.12250968125961E-003
 0.504; 0.058; 0.017044; 6.15523618620551E-003
 0.505; 0.058; 0.017095; 6.18806068707908E-003
 0.506; 0.058; 0.017147; 6.22098322261229E-003
 0.507; 0.058; 0.017199; 6.25400383122661E-003
 0.508; 0.058; 0.017251; 6.28712255103295E-003
 0.509; 0.058; 0.017302; 6.32033941983165E-003
 0.510; 0.058; 0.017354; 6.35365447511236E-003
 0.511; 0.058; 0.017406; 6.38706775405401E-003
 0.512; 0.058; 0.017458; 6.42057929352473E-003
 0.513; 0.058; 0.017509; 6.45418913008183E-003
 0.514; 0.058; 0.017561; 6.48789729997168E-003
 0.515; 0.058; 0.017613; 6.52170383912973E-003
 0.516; 0.058; 0.017665; 6.55560878318036E-003
 0.517; 0.059; 0.017717; 6.58961216743693E-003
 0.518; 0.059; 0.017769; 6.62371402690162E-003
 0.519; 0.059; 0.017821; 6.65791439626547E-003
 0.520; 0.059; 0.017873; 6.69221330990825E-003
 0.521; 0.059; 0.017925; 6.72661080189845E-003
 0.522; 0.059; 0.017977; 6.76110690599324E-003
 0.523; 0.059; 0.018029; 6.79570165563837E-003
 0.524; 0.059; 0.018081; 6.83039508396816E-003
 0.525; 0.059; 0.018133; 6.86518722380544E-003
 0.526; 0.059; 0.018185; 6.90007810766152E-003
 0.527; 0.059; 0.018237; 6.93506776773608E-003
 0.528; 0.059; 0.018290; 6.97015623591721E-003
 0.529; 0.059; 0.018342; 7.00534354378131E-003
 0.530; 0.059; 0.018394; 7.04062972259304E-003
 0.531; 0.059; 0.018446; 7.07601480330531E-003
 0.532; 0.059; 0.018499; 7.11149881655923E-003
 0.533; 0.059; 0.018551; 7.14708179268403E-003
 0.534; 0.059; 0.018603; 7.18276376169707E-003
 0.535; 0.060; 0.018655; 7.21854475330377E-003
 0.536; 0.060; 0.018708; 7.25442479689757E-003
 0.537; 0.060; 0.018760; 7.29040392155989E-003
 0.538; 0.060; 0.018812; 7.32648215606013E-003
 0.539; 0.060; 0.018865; 7.36265952885557E-003
 0.540; 0.060; 0.018917; 7.39893606809137E-003
 0.541; 0.060; 0.018970; 7.43531180160055E-003
 0.542; 0.060; 0.019022; 7.47178675690392E-003
 0.543; 0.060; 0.019075; 7.50836096121006E-003
 0.544; 0.060; 0.019127; 7.54503444141529E-003
 0.545; 0.060; 0.019180; 7.58180722410364E-003
 0.546; 0.060; 0.019232; 7.61867933554680E-003
 0.547; 0.060; 0.019285; 7.65565080170414E-003
 0.548; 0.060; 0.019337; 7.69272164822260E-003
 0.549; 0.060; 0.019390; 7.72989190043673E-003
 0.550; 0.060; 0.019442; 7.76716158336863E-003
 0.551; 0.060; 0.019495; 7.80453072172794E-003
 0.552; 0.060; 0.019548; 7.84199933991180E-003
 0.553; 0.061; 0.019600; 7.87956746200481E-003
 0.554; 0.061; 0.019653; 7.91723511177906E-003
 0.555; 0.061; 0.019706; 7.95500231269403E-003
 0.556; 0.061; 0.019758; 7.99286908789664E-003
 0.557; 0.061; 0.019811; 8.03083546022117E-003
 0.558; 0.061; 0.019864; 8.06890145218929E-003
 0.559; 0.061; 0.019916; 8.10706708600998E-003
 0.560; 0.061; 0.019969; 8.14533238357958E-003
 0.561; 0.061; 0.020022; 8.18369736648171E-003
 0.562; 0.061; 0.020075; 8.22216205598727E-003
 0.563; 0.061; 0.020128; 8.26072647305446E-003
 0.564; 0.061; 0.020180; 8.29939063832871E-003
 0.565; 0.061; 0.020233; 8.33815457214270E-003
 0.566; 0.061; 0.020286; 8.37701829451632E-003
 0.567; 0.061; 0.020339; 8.41598182515669E-003
 0.568; 0.061; 0.020392; 8.45504518345810E-003
 0.569; 0.061; 0.020445; 8.49420838850205E-003
 0.570; 0.061; 0.020498; 8.53347145905720E-003
 0.571; 0.062; 0.020551; 8.57283441357938E-003
 0.572; 0.062; 0.020603; 8.61229727021157E-003
 0.573; 0.062; 0.020656; 8.65186004678390E-003
 0.574; 0.062; 0.020709; 8.69152276081362E-003
 0.575; 0.062; 0.020762; 8.73128542950514E-003
 0.576; 0.062; 0.020815; 8.77114806974997E-003
 0.577; 0.062; 0.020868; 8.81111069812675E-003
 0.578; 0.062; 0.020921; 8.85117333090123E-003
 0.579; 0.062; 0.020974; 8.89133598402627E-003
 0.580; 0.062; 0.021027; 8.93159867314183E-003
 0.581; 0.062; 0.021081; 8.97196141357501E-003
 0.582; 0.062; 0.021134; 9.01242422033997E-003
 0.583; 0.062; 0.021187; 9.05298710813799E-003
 0.584; 0.062; 0.021240; 9.09365009135748E-003
 0.585; 0.062; 0.021293; 9.13441318407393E-003
 0.586; 0.062; 0.021346; 9.17527640004994E-003
 0.587; 0.062; 0.021399; 9.21623975273523E-003
 0.588; 0.062; 0.021452; 9.25730325526662E-003
 0.589; 0.062; 0.021505; 9.29846692046809E-003
 0.590; 0.063; 0.021559; 9.33973076085069E-003
 0.591; 0.063; 0.021612; 9.38109478861265E-003
 0.592; 0.063; 0.021665; 9.42255901563931E-003
 0.593; 0.063; 0.021718; 9.46412345350318E-003
 0.594; 0.063; 0.021771; 9.50578811346390E-003
 0.595; 0.063; 0.021825; 9.54755300646831E-003
 0.596; 0.063; 0.021878; 9.58941814315040E-003
 0.597; 0.063; 0.021931; 9.63138353383135E-003
 0.598; 0.063; 0.021984; 9.67344918851957E-003
 0.599; 0.063; 0.022038; 9.71561511691064E-003
 0.600; 0.063; 0.022091; 9.75788132838741E-003
 0.601; 0.063; 0.022144; 9.80024783201994E-003
 0.602; 0.063; 0.022197; 9.84271463656557E-003
 0.603; 0.063; 0.022251; 9.88528175046891E-003
 0.604; 0.063; 0.022304; 9.92794918186185E-003
 0.605; 0.063; 0.022357; 9.97071693856361E-003
 0.606; 0.063; 0.022411; 1.00135850280807E-002
 0.607; 0.063; 0.022464; 1.00565534576071E-002
 0.608; 0.063; 0.022517; 1.00996222340240E-002
 0.609; 0.064; 0.022571; 1.01427913639000E-002
 0.610; 0.064; 0.022624; 1.01860608534912E-002
 0.611; 0.064; 0.022677; 1.02294307087412E-002
 0.612; 0.064; 0.022731; 1.02729009352809E-002
 0.613; 0.064; 0.022784; 1.03164715384287E-002
 0.614; 0.064; 0.022838; 1.03601425231905E-002
 0.615; 0.064; 0.022891; 1.04039138942600E-002
 0.616; 0.064; 0.022944; 1.04477856560182E-002
 0.617; 0.064; 0.022998; 1.04917578125337E-002
 0.618; 0.064; 0.023051; 1.05358303675628E-002
 0.619; 0.064; 0.023105; 1.05800033245494E-002
 0.620; 0.064; 0.023158; 1.06242766866252E-002
 0.621; 0.064; 0.023212; 1.06686504566094E-002
 0.622; 0.064; 0.023265; 1.07131246370093E-002
 0.623; 0.064; 0.023318; 1.07576992300196E-002
 0.624; 0.064; 0.023372; 1.08023742375230E-002
 0.625; 0.064; 0.023425; 1.08471496610900E-002
 0.626; 0.064; 0.023479; 1.08920255019791E-002
 0.627; 0.064; 0.023532; 1.09370017611365E-002
 0.628; 0.064; 0.023586; 1.09820784391967E-002
 0.629; 0.065; 0.023639; 1.10272555364818E-002
 0.630; 0.065; 0.023693; 1.10725330530022E-002
 0.631; 0.065; 0.023746; 1.11179109884563E-002
 0.632; 0.065; 0.023800; 1.11633893422307E-002
 0.633; 0.065; 0.023853; 1.12089681133999E-002
 0.634; 0.065; 0.023907; 1.12546473007270E-002
 0.635; 0.065; 0.023960; 1.13004269026629E-002
 0.636; 0.065; 0.024014; 1.13463069173472E-002
 0.637; 0.065; 0.024067; 1.13922873426076E-002
 0.638; 0.065; 0.024121; 1.14383681759602E-002
 0.639; 0.065; 0.024174; 1.14845494146095E-002
 0.640; 0.065; 0.024228; 1.15308310554487E-002
 0.641; 0.065; 0.024281; 1.15772130950592E-002
 0.642; 0.065; 0.024335; 1.16236955297111E-002
 0.643; 0.065; 0.024389; 1.16702783553633E-002
 0.644; 0.065; 0.024442; 1.17169615676631E-002
 0.645; 0.065; 0.024496; 1.17637451619467E-002
 0.646; 0.065; 0.024549; 1.18106291332389E-002
 0.647; 0.065; 0.024603; 1.18576134762536E-002
 0.648; 0.065; 0.024656; 1.19046981853933E-002
 0.649; 0.066; 0.024710; 1.19518832547495E-002
 0.650; 0.066; 0.024763; 1.19991686781030E-002
 0.651; 0.066; 0.024817; 1.20465544489232E-002
 0.652; 0.066; 0.024870; 1.20940405603689E-002
 0.653; 0.066; 0.024924; 1.21416270052879E-002
 0.654; 0.066; 0.024978; 1.21893137762174E-002
 0.655; 0.066; 0.025031; 1.22371008653837E-002
 0.656; 0.066; 0.025085; 1.22849882647026E-002
 0.657; 0.066; 0.025138; 1.23329759657793E-002
 0.658; 0.066; 0.025192; 1.23810639599082E-002
 0.659; 0.066; 0.025245; 1.24292522380736E-002
 0.660; 0.066; 0.025299; 1.24775407909492E-002
 0.661; 0.066; 0.025353; 1.25259296088984E-002
 0.662; 0.066; 0.025406; 1.25744186819743E-002
 0.663; 0.066; 0.025460; 1.26230079999199E-002
 0.664; 0.066; 0.025513; 1.26716975521679E-002
 0.665; 0.066; 0.025567; 1.27204873278411E-002
 0.666; 0.066; 0.025620; 1.27693773157521E-002
 0.667; 0.066; 0.025674; 1.28183675044037E-002
 0.668; 0.066; 0.025727; 1.28674578819888E-002
 0.669; 0.066; 0.025781; 1.29166484363906E-002
 0.670; 0.067; 0.025835; 1.29659391551825E-002
 0.671; 0.067; 0.025888; 1.30153300256282E-002
 0.672; 0.067; 0.025942; 1.30648210346820E-002
 0.673; 0.067; 0.025995; 1.31144121689885E-002
 0.674; 0.067; 0.026049; 1.31641034148829E-002
 0.675; 0.067; 0.026102; 1.32138947583914E-002
 0.676; 0.067; 0.026156; 1.32637861852304E-002
 0.677; 0.067; 0.026209; 1.33137776808075E-002
 0.678; 0.067; 0.026263; 1.33638692302210E-002
 0.679; 0.067; 0.026317; 1.34140608182604E-002
 0.680; 0.067; 0.026370; 1.34643524294059E-002
 0.681; 0.067; 0.026424; 1.35147440478292E-002
 0.682; 0.067; 0.026477; 1.35652356573929E-002
 0.683; 0.067; 0.026531; 1.36158272416511E-002
 0.684; 0.067; 0.026584; 1.36665187838492E-002
 0.685; 0.067; 0.026638; 1.37173102669240E-002
 0.686; 0.067; 0.026691; 1.37682016735042E-002
 0.687; 0.067; 0.026745; 1.38191929859096E-002
 0.688; 0.067; 0.026798; 1.38702841861521E-002
 0.689; 0.067; 0.026852; 1.39214752559354E-002
 0.690; 0.067; 0.026905; 1.39727661766549E-002
 0.691; 0.068; 0.026959; 1.40241569293982E-002
 0.692; 0.068; 0.027012; 1.40756474949448E-002
 0.693; 0.068; 0.027066; 1.41272378537665E-002
 0.694; 0.068; 0.027119; 1.41789279860273E-002
 0.695; 0.068; 0.027173; 1.42307178715837E-002
 0.696; 0.068; 0.027226; 1.42826074899844E-002
 0.697; 0.068; 0.027280; 1.43345968204709E-002
 0.698; 0.068; 0.027333; 1.43866858419771E-002
 0.699; 0.068; 0.027386; 1.44388745331300E-002
 0.700; 0.068; 0.027440; 1.44911628722489E-002
 0.701; 0.068; 0.027493; 1.45435508373466E-002
 0.702; 0.068; 0.027547; 1.45960384061286E-002
 0.703; 0.068; 0.027600; 1.46486255559935E-002
 0.704; 0.068; 0.027654; 1.47013122640333E-002
 0.705; 0.068; 0.027707; 1.47540985070332E-002
 0.706; 0.068; 0.027760; 1.48069842614721E-002
 0.707; 0.068; 0.027814; 1.48599695035220E-002
 0.708; 0.068; 0.027867; 1.49130542090489E-002
 0.709; 0.068; 0.027921; 1.49662383536125E-002
 0.710; 0.068; 0.027974; 1.50195219124661E-002
 0.711; 0.068; 0.028027; 1.50729048605572E-002
 0.712; 0.068; 0.028081; 1.51263871725273E-002
 0.713; 0.069; 0.028134; 1.51799688227121E-002
 0.714; 0.069; 0.028187; 1.52336497851416E-002
 0.715; 0.069; 0.028241; 1.52874300335399E-002
 0.716; 0.069; 0.028294; 1.53413095413261E-002
 0.717; 0.069; 0.028347; 1.53952882816135E-002
 0.718; 0.069; 0.028401; 1.54493662272103E-002
 0.719; 0.069; 0.028454; 1.55035433506195E-002
 0.720; 0.069; 0.028507; 1.55578196240390E-002
 0.721; 0.069; 0.028561; 1.56121950193618E-002
 0.722; 0.069; 0.028614; 1.56666695081762E-002
 0.723; 0.069; 0.028667; 1.57212430617656E-002
 0.724; 0.069; 0.028720; 1.57759156511089E-002
 0.725; 0.069; 0.028774; 1.58306872468804E-002
 0.726; 0.069; 0.028827; 1.58855578194503E-002
 0.727; 0.069; 0.028880; 1.59405273388844E-002
 0.728; 0.069; 0.028933; 1.59955957749444E-002
 0.729; 0.069; 0.028986; 1.60507630970879E-002
 0.730; 0.069; 0.029040; 1.61060292744688E-002
 0.731; 0.069; 0.029093; 1.61613942759372E-002
 0.732; 0.069; 0.029146; 1.62168580700395E-002
 0.733; 0.069; 0.029199; 1.62724206250187E-002
 0.734; 0.069; 0.029252; 1.63280819088143E-002
 0.735; 0.070; 0.029305; 1.63838418890626E-002
 0.736; 0.070; 0.029358; 1.64397005330969E-002
 0.737; 0.070; 0.029412; 1.64956578079472E-002
 0.738; 0.070; 0.029465; 1.65517136803409E-002
 0.739; 0.070; 0.029518; 1.66078681167025E-002
 0.740; 0.070; 0.029571; 1.66641210831540E-002
 0.741; 0.070; 0.029624; 1.67204725455148E-002
 0.742; 0.070; 0.029677; 1.67769224693021E-002
 0.743; 0.070; 0.029730; 1.68334708197306E-002
 0.744; 0.070; 0.029783; 1.68901175617133E-002
 0.745; 0.070; 0.029836; 1.69468626598608E-002
 0.746; 0.070; 0.029889; 1.70037060784822E-002
 0.747; 0.070; 0.029942; 1.70606477815849E-002
 0.748; 0.070; 0.029995; 1.71176877328745E-002
 0.749; 0.070; 0.030048; 1.71748258957556E-002
 0.750; 0.070; 0.030101; 1.72320622333310E-002
 0.751; 0.070; 0.030154; 1.72893967084028E-002
 0.752; 0.070; 0.030207; 1.73468292834719E-002
 0.753; 0.070; 0.030259; 1.74043599207384E-002
 0.754; 0.070; 0.030312; 1.74619885821017E-002
 0.755; 0.070; 0.030365; 1.75197152291605E-002
 0.756; 0.070; 0.030418; 1.75775398232131E-002
 0.757; 0.070; 0.030471; 1.76354623252577E-002
 0.758; 0.070; 0.030524; 1.76934826959922E-002
 0.759; 0.071; 0.030577; 1.77516008958144E-002
 0.760; 0.071; 0.030629; 1.78098168848224E-002
 0.761; 0.071; 0.030682; 1.78681306228145E-002
 0.762; 0.071; 0.030735; 1.79265420692896E-002
 0.763; 0.071; 0.030788; 1.79850511834469E-002
 0.764; 0.071; 0.030840; 1.80436579241867E-002
 0.765; 0.071; 0.030893; 1.81023622501097E-002
 0.766; 0.071; 0.030946; 1.81611641195181E-002
 0.767; 0.071; 0.030998; 1.82200634904151E-002
 0.768; 0.071; 0.031051; 1.82790603205051E-002
 0.769; 0.071; 0.031104; 1.83381545671942E-002
 0.770; 0.071; 0.031156; 1.83973461875901E-002
 0.771; 0.071; 0.031209; 1.84566351385021E-002
 0.772; 0.071; 0.031262; 1.85160213764417E-002
 0.773; 0.071; 0.031314; 1.85755048576225E-002
 0.774; 0.071; 0.031367; 1.86350855379601E-002
 0.775; 0.071; 0.031419; 1.86947633730727E-002
 0.776; 0.071; 0.031472; 1.87545383182813E-002
 0.777; 0.071; 0.031524; 1.88144103286092E-002
 0.778; 0.071; 0.031577; 1.88743793587828E-002
 0.779; 0.071; 0.031629; 1.89344453632317E-002
 0.780; 0.071; 0.031682; 1.89946082960885E-002
 0.781; 0.071; 0.031734; 1.90548681111894E-002
 0.782; 0.072; 0.031786; 1.91152247620738E-002
 0.783; 0.072; 0.031839; 1.91756782019852E-002
 0.784; 0.072; 0.031891; 1.92362283838708E-002
 0.785; 0.072; 0.031944; 1.92968752603817E-002
 0.786; 0.072; 0.031996; 1.93576187838735E-002
 0.787; 0.072; 0.032048; 1.94184589064060E-002
 0.788; 0.072; 0.032100; 1.94793955797434E-002
 0.789; 0.072; 0.032153; 1.95404287553549E-002
 0.790; 0.072; 0.032205; 1.96015583844144E-002
 0.791; 0.072; 0.032257; 1.96627844178010E-002
 0.792; 0.072; 0.032309; 1.97241068060987E-002
 0.793; 0.072; 0.032362; 1.97855254995973E-002
 0.794; 0.072; 0.032414; 1.98470404482918E-002
 0.795; 0.072; 0.032466; 1.99086516018832E-002
 0.796; 0.072; 0.032518; 1.99703589097783E-002
 0.797; 0.072; 0.032570; 2.00321623210900E-002
 0.798; 0.072; 0.032622; 2.00940617846373E-002
 0.799; 0.072; 0.032674; 2.01560572489460E-002
 0.800; 0.072; 0.032726; 2.02181486622482E-002
 0.801; 0.072; 0.032778; 2.02803359724828E-002
 0.802; 0.072; 0.032830; 2.03426191272960E-002
 0.803; 0.072; 0.032882; 2.04049980740406E-002
 0.804; 0.072; 0.032934; 2.04674727597773E-002
 0.805; 0.072; 0.032986; 2.05300431312739E-002
 0.806; 0.072; 0.033038; 2.05927091350061E-002
 0.807; 0.073; 0.033090; 2.06554707171574E-002
 0.808; 0.073; 0.033142; 2.07183278236194E-002
 0.809; 0.073; 0.033194; 2.07812803999919E-002
 0.810; 0.073; 0.033246; 2.08443283915830E-002
 0.811; 0.073; 0.033297; 2.09074717434098E-002
 0.812; 0.073; 0.033349; 2.09707104001978E-002
 0.813; 0.073; 0.033401; 2.10340443063817E-002
 0.814; 0.073; 0.033453; 2.10974734061052E-002
 0.815; 0.073; 0.033504; 2.11609976432217E-002
 0.816; 0.073; 0.033556; 2.12246169612937E-002
 0.817; 0.073; 0.033608; 2.12883313035937E-002
 0.818; 0.073; 0.033659; 2.13521406131042E-002
 0.819; 0.073; 0.033711; 2.14160448325177E-002
 0.820; 0.073; 0.033762; 2.14800439042370E-002
 0.821; 0.073; 0.033814; 2.15441377703754E-002
 0.822; 0.073; 0.033866; 2.16083263727571E-002
 0.823; 0.073; 0.033917; 2.16726096529170E-002
 0.824; 0.073; 0.033968; 2.17369875521012E-002
 0.825; 0.073; 0.034020; 2.18014600112670E-002
 0.826; 0.073; 0.034071; 2.18660269710831E-002
 0.827; 0.073; 0.034123; 2.19306883719303E-002
 0.828; 0.073; 0.034174; 2.19954441539008E-002
 0.829; 0.073; 0.034225; 2.20602942567992E-002
 0.830; 0.073; 0.034277; 2.21252386201422E-002
 0.831; 0.073; 0.034328; 2.21902771831592E-002
 0.832; 0.073; 0.034379; 2.22554098847919E-002
 0.833; 0.074; 0.034431; 2.23206366636954E-002
 0.834; 0.074; 0.034482; 2.23859574582376E-002
 0.835; 0.074; 0.034533; 2.24513722064996E-002
 0.836; 0.074; 0.034584; 2.25168808462763E-002
 0.837; 0.074; 0.034635; 2.25824833150760E-002
 0.838; 0.074; 0.034686; 2.26481795501211E-002
 0.839; 0.074; 0.034738; 2.27139694883482E-002
 0.840; 0.074; 0.034789; 2.27798530664079E-002
 0.841; 0.074; 0.034840; 2.28458302206658E-002
 0.842; 0.074; 0.034891; 2.29119008872018E-002
 0.843; 0.074; 0.034942; 2.29780650018111E-002
 0.844; 0.074; 0.034992; 2.30443225000038E-002
 0.845; 0.074; 0.035043; 2.31106733170056E-002
 0.846; 0.074; 0.035094; 2.31771173877576E-002
 0.847; 0.074; 0.035145; 2.32436546469169E-002
 0.848; 0.074; 0.035196; 2.33102850288565E-002
 0.849; 0.074; 0.035247; 2.33770084676656E-002
 0.850; 0.074; 0.035298; 2.34438248971499E-002
 0.851; 0.074; 0.035348; 2.35107342508319E-002
 0.852; 0.074; 0.035399; 2.35777364619507E-002
 0.853; 0.074; 0.035450; 2.36448314634627E-002
 0.854; 0.074; 0.035500; 2.37120191880417E-002
 0.855; 0.074; 0.035551; 2.37792995680787E-002
 0.856; 0.074; 0.035602; 2.38466725356827E-002
 0.857; 0.074; 0.035652; 2.39141380226808E-002
 0.858; 0.074; 0.035703; 2.39816959606180E-002
 0.859; 0.075; 0.035753; 2.40493462807579E-002
 0.860; 0.075; 0.035804; 2.41170889140827E-002
 0.861; 0.075; 0.035854; 2.41849237912936E-002
 0.862; 0.075; 0.035904; 2.42528508428105E-002
 0.863; 0.075; 0.035955; 2.43208699987732E-002
 0.864; 0.075; 0.036005; 2.43889811890405E-002
 0.865; 0.075; 0.036055; 2.44571843431913E-002
 0.866; 0.075; 0.036106; 2.45254793905243E-002
 0.867; 0.075; 0.036156; 2.45938662600586E-002
 0.868; 0.075; 0.036206; 2.46623448805337E-002
 0.869; 0.075; 0.036256; 2.47309151804098E-002
 0.870; 0.075; 0.036307; 2.47995770878678E-002
 0.871; 0.075; 0.036357; 2.48683305308101E-002
 0.872; 0.075; 0.036407; 2.49371754368601E-002
 0.873; 0.075; 0.036457; 2.50061117333632E-002
 0.874; 0.075; 0.036507; 2.50751393473863E-002
 0.875; 0.075; 0.036557; 2.51442582057186E-002
 0.876; 0.075; 0.036607; 2.52134682348716E-002
 0.877; 0.075; 0.036657; 2.52827693610791E-002
 0.878; 0.075; 0.036707; 2.53521615102980E-002
 0.879; 0.075; 0.036756; 2.54216446082081E-002
 0.880; 0.075; 0.036806; 2.54912185802123E-002
 0.881; 0.075; 0.036856; 2.55608833514373E-002
 0.882; 0.075; 0.036906; 2.56306388467332E-002
 0.883; 0.075; 0.036956; 2.57004849906744E-002
 0.884; 0.075; 0.037005; 2.57704217075593E-002
 0.885; 0.075; 0.037055; 2.58404489214108E-002
 0.886; 0.075; 0.037105; 2.59105665559766E-002
 0.887; 0.076; 0.037154; 2.59807745347292E-002
 0.888; 0.076; 0.037204; 2.60510727808663E-002
 0.889; 0.076; 0.037253; 2.61214612173111E-002
 0.890; 0.076; 0.037303; 2.61919397667125E-002
 0.891; 0.076; 0.037352; 2.62625083514452E-002
 0.892; 0.076; 0.037401; 2.63331668936101E-002
 0.893; 0.076; 0.037451; 2.64039153150347E-002
 0.894; 0.076; 0.037500; 2.64747535372729E-002
 0.895; 0.076; 0.037550; 2.65456814816057E-002
 0.896; 0.076; 0.037599; 2.66166990690411E-002
 0.897; 0.076; 0.037648; 2.66878062203145E-002
 0.898; 0.076; 0.037697; 2.67590028558893E-002
 0.899; 0.076; 0.037746; 2.68302888959563E-002
 0.900; 0.076; 0.037796; 2.69016642604349E-002
 0.901; 0.076; 0.037845; 2.69731288689727E-002
 0.902; 0.076; 0.037894; 2.70446826409459E-002
 0.903; 0.076; 0.037943; 2.71163254954599E-002
 0.904; 0.076; 0.037992; 2.71880573513490E-002
 0.905; 0.076; 0.038041; 2.72598781271771E-002
 0.906; 0.076; 0.038089; 2.73317877412378E-002
 0.907; 0.076; 0.038138; 2.74037861115544E-002
 0.908; 0.076; 0.038187; 2.74758731558808E-002
 0.909; 0.076; 0.038236; 2.75480487917011E-002
 0.910; 0.076; 0.038285; 2.76203129362301E-002
 0.911; 0.076; 0.038333; 2.76926655064139E-002
 0.912; 0.076; 0.038382; 2.77651064189294E-002
 0.913; 0.076; 0.038431; 2.78376355901853E-002
 0.914; 0.076; 0.038479; 2.79102529363220E-002
 0.915; 0.077; 0.038528; 2.79829583732120E-002
 0.916; 0.077; 0.038576; 2.80557518164599E-002
 0.917; 0.077; 0.038625; 2.81286331814031E-002
 0.918; 0.077; 0.038673; 2.82016023831117E-002
 0.919; 0.077; 0.038722; 2.82746593363888E-002
 0.920; 0.077; 0.038770; 2.83478039557712E-002
 0.921; 0.077; 0.038818; 2.84210361555288E-002
 0.922; 0.077; 0.038867; 2.84943558496660E-002
 0.923; 0.077; 0.038915; 2.85677629519207E-002
 0.924; 0.077; 0.038963; 2.86412573757659E-002
 0.925; 0.077; 0.039011; 2.87148390344087E-002
 0.926; 0.077; 0.039059; 2.87885078407917E-002
 0.927; 0.077; 0.039108; 2.88622637075923E-002
 0.928; 0.077; 0.039156; 2.89361065472238E-002
 0.929; 0.077; 0.039204; 2.90100362718349E-002
 0.930; 0.077; 0.039252; 2.90840527933106E-002
 0.931; 0.077; 0.039300; 2.91581560232723E-002
 0.932; 0.077; 0.039347; 2.92323458730778E-002
 0.933; 0.077; 0.039395; 2.93066222538220E-002
 0.934; 0.077; 0.039443; 2.93809850763368E-002
 0.935; 0.077; 0.039491; 2.94554342511915E-002
 0.936; 0.077; 0.039539; 2.95299696886933E-002
 0.937; 0.077; 0.039586; 2.96045912988874E-002
